"age","sex","experience","experience_role","experience_years","hard_skills","soft_skills","certifications","degree","training","job_field","job_position"
NA,"female",0.039198902,0.334529042,7,0.5664621,0.547612965,"TRUE","accountancy","FALSE","accounting & finance","accountant"
35,"male",0.438674331,0.184242353,10,0.35190779,0.373905838,"FALSE","business administration","TRUE","hr & admin","recruiter"
29,"male",0.35621056,0.38888496,4,0.352653265,0.280080169,"FALSE",NA,"TRUE","hr & admin","project coordinator"
NA,"male",0.631338179,0.283553749,4,0.502154946,0.615497708,"FALSE","computer science","FALSE","computer & it","software engineer"
25,"female",0.44081521,0.286097586,3,0.561479092,0.522032976,"TRUE","fine arts","TRUE","arts & communication","illustrator"
33,"female",0.585562587,0.229681224,7,0.754938066,0.589421034,"FALSE","information technology","FALSE","computer & it","database administrator"
27,"male",0.175151974,0.08341923,3,0.248151869,0.43377167,"TRUE","medicine","TRUE","healthcare","medical doctor"
NA,"male",0.273521,0.272264,15,0.28711766,0.271454513,"FALSE","business ethics","FALSE","education","college professor"
31,"female",NA,0.16123265,2,0.246636838,0.446807116,"FALSE",NA,"TRUE","services","customer service representative"
34,"male",0.442489,0.228106,8,0.340570569,0.41406852,"TRUE","media studies","TRUE","education","researcher"
29,"female",0.368446112,0.238301545,5,0.324000776,0.361792445,"TRUE","accountancy","FALSE","accounting & finance","accountant"
42,"male",0.309101135,0.223674908,14,0.371588171,0.656013608,"FALSE","hospitality management","FALSE","services","event planner"
NA,"female",0.47168979,0.257244647,3,0.493727088,0.028755687,"FALSE","computer engineering","FALSE","computer & it","application developer"
30,"female",NA,0.255946219,4,0.353310049,NA,"FALSE","information technology","FALSE","computer & it","web developer"
25,"female",0.59158,0.216857,7,0.307521105,0.302285969,"TRUE",NA,"TRUE","education","researcher"
26,"male",0.186492234,0.24085733,2,0.26692909,0.276784718,"TRUE","nursing","TRUE","healthcare","registered nurse"
24,"female",0.302025974,0.112196028,5,0.284540653,0.505293548,"FALSE",NA,"FALSE","hr & admin","clerk"
39,"female",0.585519969,0.173284501,7,0.475669622,0.254513353,"TRUE",NA,"FALSE","hr & admin","hr manager"
48,"male",0.267789,0.226847,18,0.231573537,0.225973561,"TRUE","ecology","TRUE","education","researcher"
36,"female",0.175151974,0.225063771,3,0.273187697,0.492506415,"TRUE",NA,"TRUE","healthcare","medical assistant"
30,"female",0.421622753,0.226851538,8,0.507845879,0.62863481,"TRUE","accountancy","FALSE","accounting & finance","auditor"
25,"female",0.226769909,0.320511281,3,0.595456421,0.606206477,"TRUE","financial management","TRUE","accounting & finance","bookkeeper"
28,"male",0.32588926,0.223822325,4,0.54190886,0.357162178,"TRUE","public relations","TRUE","arts & communication","event planner"
40,"male",0.479182035,0.33828491,7,0.67701298,0.614246488,"FALSE","business management","FALSE","accounting & finance","financial advisor"
35,"male",0.363988578,0.5706389,10,0.10292168,0.272159338,"TRUE",NA,"TRUE","hr & admin","recruiter"
27,"male",0.466785669,0.325758517,1,0.683625698,0.505103946,"FALSE","business management","FALSE","accounting & finance","financial advisor"
27,"female",0.229755,0.126573,3,0.496264786,0.259661257,"TRUE","special education","TRUE","education","sped teacher"
25,"female",0.255875081,0.225112706,NA,0.524149776,0.529806316,"TRUE","financial management","TRUE","accounting & finance","bookkeeper"
40,"female",0.046006121,0.265043199,14,0.537032723,0.567713141,"TRUE","financial management","FALSE","accounting & finance","financial manager"
32,"female",0.046006121,0.290219873,10,0.513632774,0.641787887,NA,"accountancy","FALSE","accounting & finance","auditor"
35,"female",0.257181108,0.206721574,8,0.535841584,0.499851525,"FALSE","financial management","FALSE","accounting & finance","financial advisor"
25,"male",NA,0.225200713,1,0.514170468,0.344510883,"TRUE","accountancy","FALSE","accounting & finance","bookkeeper"
42,"female",0.319558054,0.244258523,19,0.524517059,0.627744317,"TRUE","accountancy","FALSE","accounting & finance","auditor"
28,"female",0.460859865,0.243426889,5,0.351270556,0.536227703,"FALSE","computer science","TRUE","computer & it","web developer"
31,"female",0.330728382,0.269921482,7,0.272959918,0.433646142,"TRUE","business administration","FALSE","hr & admin","offinance manager"
NA,"male",0.522933125,0.170301482,0,0.451817751,0.42346102,"TRUE",NA,"FALSE","hr & admin","project coordinator"
32,"male",NA,0.221702278,7,0.386176288,0.630728364,"FALSE","information technology","FALSE","computer & it","web developer"
28,"male",0.286536902,0.276075542,6,0.354474485,0.552777886,"FALSE","hospitality management","FALSE","services","event planner"
34,"female",0.188650012,0.308201194,6,0.315231681,0.402154177,"TRUE","accountancy","FALSE","accounting & finance","accountant"
NA,"female",0.377542734,0.210216433,3,0.347812057,NA,"FALSE","primary eucation","FALSE","services","tutor"
28,"female",0.593717575,0.308498919,5,0.384030461,0.610594332,"FALSE","computer science","FALSE","computer & it","application developer"
40,"female",0.408916652,0.272277415,5,0.535002351,0.592105746,"FALSE","media and public relations","FALSE","arts & communication","public relations"
36,"female",0.274017453,0.195256114,12,0.310914457,0.665568233,"FALSE","computer science","FALSE","computer & it","web developer"
25,"female",0.544235468,0.234912008,2,0.566987574,0.508545637,"TRUE","graphic design","TRUE","arts & communication","illustrator"
30,"female",0.531826973,0.09665446,3,0.331661284,0.213770017,"FALSE",NA,"FALSE","hr & admin","project coordinator"
45,"male",0.474071,0.278552,12,0.324228287,0.472552598,"TRUE","engineering","TRUE","education","college professor"
25,"female",0.572650135,0.328819275,3,0.545722127,0.560688317,"FALSE","digital design","TRUE","arts & communication","illustrator"
33,"male",0.215295315,0.33533138,10,0.009368958,0.580654621,"FALSE","hospitality management","FALSE","services","event planner"
26,"female",0.449456036,0.234912008,2,0.527476311,0.508545637,"TRUE","visual design","FALSE","arts & communication","illustrator"
39,"female",0.306464791,0.266317129,10,0.548354268,0.474043548,"FALSE","business management","FALSE","accounting & finance","financial advisor"
NA,"female",0.585840404,0.260521144,4,0.473688364,0.666353047,"FALSE","information technology","FALSE","computer & it","application developer"
25,"male",0.104628198,0.311424404,1,0.253658772,0.50595814,"FALSE",NA,"TRUE","services","customer service representative"
NA,"female",0.365473628,0.242645308,5,0.255817175,0.413567394,"TRUE","accountancy","FALSE","accounting & finance","accountant"
26,"male",0.550838947,0.243007138,3,0.363127768,0.610594332,"FALSE","information technology","FALSE","computer & it","application developer"
31,NA,0.550696433,0.108846173,15,0.474062264,0.368539691,"FALSE",NA,"FALSE","hr & admin","recruiter"
44,"female",0.348288566,0.216988191,22,0.507527351,0.643293262,"TRUE","accountancy","FALSE","accounting & finance","auditor"
NA,"female",0.5344491,0.25305137,5,0.433750808,0.563705206,"FALSE","computer science","FALSE","computer & it","system analyst"
28,"female",0.451796114,0.254891276,6,0.542377234,0.626716256,NA,"accountancy","FALSE","accounting & finance","auditor"
26,"female",0.360492826,0.108846173,2,0.26466918,0.342080534,"FALSE","business administration","TRUE","hr & admin","recruiter"
30,"male",NA,0.379551768,7,0.48518616,0.028755687,"FALSE","information technology","FALSE","computer & it","application developer"
NA,"male",0.627943814,0.179549098,2,0.27773726,0.300651819,"FALSE",NA,"FALSE","hr & admin","recruiter"
NA,NA,0.457475066,0.204055741,7,0.448518366,0.35857451,"FALSE",NA,"FALSE","hr & admin","project coordinator"
39,"male",0.642775655,0.296265125,3,0.468106776,0.526679873,"FALSE","graphic design","TRUE","arts & communication","graphic designer"
29,"male",0.186492234,0.340678751,2,0.367487848,0.337843537,"TRUE","medicine","TRUE","healthcare","medical doctor"
25,"female",0.043394651,0.244432509,2,0.636246324,0.621259928,"FALSE","computer science","FALSE","computer & it","software engineer"
32,"male",0.30627358,0.251184136,5,0.343144536,0.673908591,"FALSE","culinary arts",NA,"services","chef"
NA,"male",0.42155838,0.32130909,5,0.617712677,0.039647106,NA,"accountancy","FALSE","accounting & finance","auditor"
29,"male",0.462568045,0.268507898,4,0.640958667,0.595551372,"TRUE","event management","TRUE","arts & communication","event planner"
NA,"female",0.043394651,0.31516695,5,0.477976769,NA,"FALSE","information technology","FALSE","computer & it","system analyst"
36,"female",0.586997032,0.246995643,9,0.498929799,0.602545857,"FALSE","public relations","FALSE","arts & communication","public relations"
26,"male",0.507678926,0.264634192,2,0.348354101,0.028755687,"FALSE","computer science","FALSE","computer & it","software engineer"
49,"male",0.408916652,0.272277415,5,0.535002351,0.592105746,"TRUE","media and public relations","FALSE","arts & communication","public relations"
32,"male",0.345292151,0.201671064,6,0.586031795,0.402218074,"TRUE",NA,"FALSE","arts & communication","event planner"
31,"female",0.031427689,0.405750841,2,0.206680551,0.535291433,"FALSE",NA,"TRUE","services","customer service representative"
26,"male",0.507678926,0.264634192,2,0.348354101,0.028755687,"FALSE","computer science","FALSE","computer & it","software engineer"
28,"female",0.646587193,0.554584384,6,0.537026107,0.028755687,"FALSE","information technology","FALSE","computer & it","database administrator"
23,"female",0.440957963,0.30835855,2,0.567337453,0.517165065,"TRUE","graphic design","TRUE","arts & communication","illustrator"
29,"male",0.043394651,0.368050426,4,0.339160979,0.574939013,"FALSE","information technology","TRUE","computer & it","system analyst"
NA,"female",0.175115079,0.05400069,1,0.405084908,0.333054006,"FALSE",NA,"FALSE","hr & admin","hr manager"
34,"female",0.175151974,0.381329,4,0.27261728,0.251053721,"TRUE","health informatics","TRUE","healthcare","medical laboratory technologist"
36,"female",0.151854336,0.257646114,7,0.295616031,0.295200586,"TRUE","pharmacy","TRUE","healthcare","pharmacist"
NA,NA,0.508787751,0.233959049,7,0.349655926,0.614292264,"FALSE","computer engineering","TRUE","computer & it","web developer"
35,"female",0.315913498,0.271554172,9,0.546456814,0.573502302,"TRUE","accountancy","FALSE","accounting & finance","financial manager"
33,"male",0.223532528,0.205102205,8,0.21496816,0.580654621,"FALSE","hospitality management","FALSE","services","event planner"
NA,NA,0.502432525,0.315108806,7,0.394619882,0.598743498,"FALSE","information technology","TRUE","computer & it","software engineer"
68,"female",0.525296569,0.490377516,10,0.498929799,0.602545857,"TRUE","public relations","TRUE","arts & communication","public relations"
42,"female",0.386451304,0.32938686,9,0.310899287,0.275259912,"FALSE",NA,"FALSE","hr & admin","hr manager"
26,"female",0.046006121,0.265257359,5,0.558064103,0.653410554,"TRUE","accountancy","FALSE","accounting & finance","auditor"
29,"female",0.565988302,0.292841375,5,0.312700063,0.457939506,"FALSE","computer science","FALSE","computer & it","system analyst"
36,"male",0.496581614,0.577528298,14,0.514437914,0.722427011,"TRUE","accountancy","FALSE","accounting & finance","auditor"
NA,"female",0.165717,0.261331,11,0.300817639,0.268774271,"FALSE","sociology","FALSE","education","college professor"
31,NA,0.317974091,0.653264642,2,0.576966643,0.367355824,"TRUE","financial management","TRUE","accounting & finance","bookkeeper"
27,"female",0.390623569,0.26760143,4,0.426289141,0.353274345,"TRUE","accountancy","FALSE","accounting & finance","accountant"
27,"female",0.170632839,0.282158047,5,0.209001184,0.230239064,"TRUE","occupational safety and health","TRUE","healthcare","medical assistant"
37,"female",0.358730614,0.325174928,8,0.277923554,0.663986444,"FALSE","culinary arts",NA,"services","chef"
30,"female",0.043394651,0.290972441,7,0.481754869,0.739460766,"FALSE","computer science","TRUE","computer & it","database administrator"
28,"male",0.565357566,0.288734376,3,0.555359364,0.508545637,"TRUE","graphic design","TRUE","arts & communication","event planner"
22,"female",0.363481224,0.386266887,1,0.360998064,0.54334867,"FALSE","information technology","FALSE","computer & it","system analyst"
27,"female",0.324882001,0.290281653,2,0.339715749,0.277375489,"FALSE","financial management","FALSE","accounting & finance","financial advisor"
28,"female",0.362159133,0.285324991,5,0.495383769,0.367355824,"TRUE","accountancy","FALSE","accounting & finance","financial manager"
45,"male",0.355405211,0.31176883,5,0.551109254,0.470612645,"TRUE","communication studies","TRUE","arts & communication","public relations"
31,"male",0.358924,0.126573,8,0.28525728,0.382468134,"TRUE","speech-language pathology","TRUE","education","sped teacher"
36,"male",NA,0.256791294,6,0.406831682,0.458088458,"FALSE","information technology","FALSE","computer & it","web developer"
36,"female",NA,0.207382783,10,0.352686286,NA,"FALSE","computer engineering","FALSE","computer & it","web developer"
35,"female",0.329949379,0.24503994,9,0.448112905,0.607433915,"TRUE","financial management","TRUE","accounting & finance","bookkeeper"
28,"female",0.352702618,0.195367843,3,0.584459901,0.54810971,"FALSE","event management","TRUE","arts & communication","event planner"
34,"female",0.320885,0.126573,9,0.178825676,0.277715862,"TRUE","special education","TRUE","education","sped teacher"
28,"female",0.312815,0.126573,5,0.295220345,0.51233083,"TRUE","behavior analysis","TRUE","education","sped teacher"
31,"male",0.43946427,0.212745264,3,0.371052444,0.286220193,"FALSE",NA,"FALSE","hr & admin","project coordinator"
23,"male",0.336491317,0.290720493,1,0.541805625,0.570688367,"FALSE","event management","TRUE","arts & communication","event planner"
36,"female",0.506007314,0.291097343,10,0.653737843,0.567713141,"TRUE","accountancy","FALSE","accounting & finance","financial manager"
NA,"female",0.403289,0.234802,0,0.245338753,0.010042932,"TRUE","communication","FALSE","education","college professor"
28,"male",0.176251441,0.1881271,3,0.312979251,0.55456835,"FALSE","secondary education","FALSE","services","tutor"
55,"female",0.454804,0.209303766,10,0.30411303,0.324724346,"FALSE","business administration","FALSE","hr & admin","offinance manager"
NA,"male",0.450178,0.181454,3,0.39827469,0.275378197,"TRUE",NA,"FALSE","education","sped teacher"
33,"female",0.26753,0.244879,9,0.354751438,0.556564271,"TRUE","cybersecurity","TRUE","education","researcher"
43,"male",0.432655513,0.250514209,20,0.513462305,0.655383825,NA,"financial management","FALSE","accounting & finance","auditor"
38,"female",0.370147318,0.357390881,15,0.353213429,0.343456864,"TRUE","accountancy","FALSE","accounting & finance","accountant"
40,"female",0.323487818,0.22481221,4,0.540497303,0.480899155,"TRUE","event management","FALSE","arts & communication","event planner"
